,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,anomaly
0,0.06593026728616984,-0.04244246049289638,10.069330780318607,5.690941890433484,21.704247271324853,43.88537915114368,117.84360958105114,99.5311791142927,947.2437069467861,1017.9120021176433,0
1,-0.01716595011576362,-0.7603961512262978,9.633063725265504,12.776843026520531,19.466569004426617,36.936473989104556,114.13015303229336,106.25948278507713,982.7484085404706,1017.9013112693433,0
2,-0.07320702467721589,-0.21944030741046663,9.482209529892396,7.1797682934998495,18.758854443434128,31.52188152167686,129.48265269494198,99.61095674454809,997.67011279272,1000.2534073050648,0
3,0.07434631819952234,-0.9718266290767098,10.05986539894315,11.032288374219188,19.833695507410248,19.478866579178238,94.05526389365853,128.73622524055048,987.4940499797115,1001.309953077146,0
4,0.059232191110060575,0.05032527226707885,9.854393001277954,12.19445080562878,20.614834473965328,39.33844822357531,131.16785918304438,94.89937285372807,982.7190346103448,997.8935695857873,0
5,0.07496608593616298,-0.2888829971548834,10.427789625838837,11.288795996608533,19.436926353022557,33.31449632701071,134.41727338540497,125.81136394279525,984.4272048026875,1010.3645898650074,0
6,0.013142814689835268,-1.2352740488373255,10.351447432106037,6.2610707791074285,18.055803690042403,36.450221000600436,129.74507455319574,78.66563267582357,1005.0874763486436,1006.260888554406,0
7,0.00635604155011261,-0.3943770155782046,10.247834587998895,8.927722865980272,20.581698669294852,37.704342166117215,129.89271121560216,95.53922665784312,982.736629312226,1009.5513309291532,0
8,0.0019226489753168146,1.095787061440404,9.93288464131955,10.923577019042847,21.087536141993507,31.875890452589744,151.46594335575043,109.8069487294593,1027.4529040211694,1004.0162480349696,0
9,-0.09682797909817002,-1.0960581946038872,10.995159513175526,8.663852975161076,21.598300072209994,29.964072463471663,163.46466899611949,89.50840901591584,992.1974962282721,1015.6088921053013,0
10,-0.06131047400707993,0.6035824819329468,10.297192143416591,11.411612382727586,19.790596234579382,24.327914343147825,152.5282983621605,94.22656198141215,984.7835703467408,1040.8724689134028,0
11,-0.051954428001343284,0.24071735667855573,10.042709918660158,8.456002614452984,20.679099294603652,36.49410953614558,174.7146759861584,125.05089999281469,979.1047401227952,1023.4219353606734,0
12,-0.0893048977116898,-0.8136591057517207,9.90727610598008,9.597594912686846,19.04795251521373,26.117389359975263,153.1944692922064,99.11567891484627,967.7807677267277,1036.7804333395165,0
13,-0.09535081354894004,0.33556399569889445,10.01478933670444,7.255572384605206,21.96650117463466,36.193709348667106,144.63007228793788,102.80879537580344,997.4731377761696,1043.5322750849107,0
14,-0.008805556214195402,-0.8388268105273388,10.311211617354115,13.303262200680674,20.642653312851102,41.061348799385236,135.8888966105483,68.1000058073714,992.8428427411687,1045.7928768364873,0
15,0.026038507294836328,0.594629448759798,9.772870035002027,8.541214491174754,20.21014053876813,32.72458124628871,155.16622790318837,120.39040008792998,982.1669420903751,1046.535308760226,0
16,0.07205770786955784,-0.9868107848817783,10.36689829339167,13.853750731190821,20.795830237344408,41.016655402421456,153.97906978565965,98.99976534234703,1011.962663074237,1044.5028444547988,0
17,0.08691677941247018,-0.06793185952813233,9.632121365048585,5.3964884125524275,19.73067523977696,41.162286848299836,151.5458392294524,124.82466829225396,1018.0325654351635,1066.1065632780678,0
18,-0.0783681709474284,-0.23852899775050418,10.206977347542244,5.707864993345044,19.050288849751364,43.513446490494516,143.95963139334646,112.46546542379349,998.2923305240369,1077.4883006348036,0
