,sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9
0,-0.14425522929942503,0.2098429600582983,9.607435701265123,8.033293107141892,22.194756845511026,31.42683323624575,99.33743132229276,102.10476556600712,970.7575721596069,1004.4510762534891
1,0.21741939760001272,-1.085558434480029,9.719981818598294,8.103879709629988,15.596093456925063,31.856240206636876,109.042986465615,122.07750570152952,1023.800979805443,987.415961872681
2,-0.11336499259079767,-0.3708118739313715,10.52164045732033,8.315432834091586,19.102274101720514,39.129091388987675,84.38184097229298,96.5407997877365,1006.4406256466164,987.4900232377624
3,0.10329147845945073,0.5835676663039934,9.404726551518557,9.588016619512057,19.212709081911925,28.819595354205553,101.13207140178268,135.5450489640822,976.0105823917385,995.1532153767793
4,0.0714824129512058,-0.21250591300101193,11.249154095806238,8.354228015121926,15.97583805713632,29.15964086449913,90.04575503468367,105.64777334417639,1007.5569300657645,995.3203154097972
5,0.0587775420058223,-0.01496107293621755,9.420601369694358,8.234879291901336,22.702303057668644,19.535723636222034,83.96225666007403,104.66167008605905,1029.6084201824635,987.047086085866
6,0.12557556009043114,-0.22610576696702844,10.514293153464141,8.706979340228301,21.079478538278366,8.115158354365727,85.00176036122791,117.39605988191938,1026.8388456316916,1010.9495184850821
7,-0.10485226733282596,0.6414312248354583,10.21736548822571,8.886590447065695,22.158157911037147,20.356297076624287,99.15915342208716,100.13705741020078,1018.6136373244949,1004.4784526838553
8,-0.02871927860264612,-0.47635287018439704,10.394353855164951,9.403150236034238,19.267674640515537,21.946089851207404,102.71608414493068,118.63007123899999,1006.6037723727519,1000.26328806135
9,-0.06528775639350272,1.1844075024044554,10.541303049526224,9.094022838005477,22.575147821951777,30.215571333321552,92.33680854645996,50.379077813781294,980.9384345943827,1030.6116961167631
10,-0.10933140579720331,-1.3094433554264886,9.1137453016209,7.686745181809805,21.649125721910032,21.71270162707009,91.397272108355,109.6227858377346,1000.4641304714787,997.4603414383736
11,0.02506901927521927,0.966890994783527,10.553411491798045,8.688094905635662,23.706457181329814,27.219180886409756,99.07614829128195,129.84731102361314,984.1639659926349,993.6909602617905
12,-0.14442533611388028,0.41778675160026885,9.791010556184652,9.22436157112654,12.819510170726712,23.188851920334635,69.21892536492047,83.31755622969007,1002.105438540931,1008.1276351964798
13,-0.04079011443059704,0.32524245359804943,9.799281591614838,9.74114237549574,23.039685243166925,26.277103473657696,84.00590852438991,92.74748450294665,1009.6537055821289,1006.7825474650417
14,0.12500434872733865,0.6030517249828949,9.149217793231113,8.060121568516534,23.00965106530168,24.488451848550042,79.3604664610241,84.56902912246647,1034.4805555382393,1027.6091462218606
15,0.22986987695955743,-0.36723664226754454,10.628465047566467,7.727797237160592,13.660918630537093,25.44930241225785,72.43576959698997,68.0210667967736,1003.7792515456597,1017.6054735387274
16,-0.0038637417642526047,-0.558731258168639,10.951230233995133,9.367770254916882,18.685162333447273,19.346191760820545,101.90441570871438,109.32379421743269,1012.9199330226897,989.208225335584
17,0.04723467104559551,0.2931142091084646,9.979946877984927,10.644586290652006,20.568675157400424,25.757215486584975,95.62724519886598,76.00704892250322,991.3741147158621,1007.2350142570219
18,0.08488258490773895,0.6843479863876787,11.559689793532225,6.772146057396483,17.85340636131781,17.062287872728934,96.38668820584155,139.17833912629715,996.5875529313298,999.6351567144502
19,0.10047578072062616,-0.08997427808067268,11.292526056824268,7.489796402728861,19.78752876317105,26.800572647329794,105.1906503750216,76.32055741508171,1034.6325537343434,986.3624011781818
20,0.018115824284172875,1.621737667454511,10.108466887639336,9.78890239254937,22.87772451554729,24.21243672620474,103.15293555542365,75.40722023953877,969.5291074807947,1008.5481350705887
21,0.1496901948111716,-0.31804356516066135,10.42568014621475,8.335600623050116,17.401510244511435,35.25836422872832,98.46292957733026,100.47374749085695,1004.2075654054307,970.0937810405479
22,0.11972606434434013,0.4530953040204023,9.003093520062537,10.117100010403234,14.7643422796152,31.180053280747465,111.80169629960643,113.68133629468446,981.5713259813231,1018.6818235199132
23,-0.008173688288883514,1.0484977810775646,11.447469508105971,9.377768367933802,19.665549500366872,26.159986006939853,98.54025978700996,112.3322700839412,1027.9721380007907,992.5719702516375
24,-0.12115627717502007,-1.5745727204261608,9.834049561443198,8.95626355786185,17.388883766926433,15.808558329520139,113.55847455505187,81.40692503320639,1007.238024244618,990.0971336913394
25,-0.24857091667054254,1.4279834374518154,10.760951902444967,8.678832424599118,17.869493848904593,22.49209280393184,117.12224499053349,69.60251351922625,947.350504749708,1006.2070931883914
26,-0.006466520647880041,-1.0620069518505453,9.795652174826452,8.580781023615002,17.974839460758425,23.524278056645468,133.98677287717288,124.95926592739232,1032.418816776881,1000.2608245390965
27,0.018710525811993367,1.760825361591841,9.889594485506459,9.642557301897568,18.17853934083993,19.722778003834126,144.8343364112464,134.69393344711494,1002.1832856198916,1000.2559629942654
28,0.01562817897934095,0.8032628606250023,10.8987980646051,9.59085239750478,17.281566278317744,30.97975513112292,150.63211739810401,117.69834134802508,975.7362049206178,1013.253208671524
29,-0.033534221960091024,0.08048289302112324,9.167681971867236,9.794665318404597,15.091176228006223,22.31484230648649,141.063313969979,123.67621625956009,1021.548075462888,997.4830473605999
30,0.017276068518200367,-1.1751399517026933,9.499058968512614,8.241471022614922,19.825034987053016,30.507236346930725,142.379486646147,95.08006039268756,989.1696584794628,999.2065861235093
31,0.17569811272748867,0.7215045194031144,10.498018218269346,8.940942506809039,19.499217229806998,41.175210810426115,134.242989338987,107.67738119205839,994.2342660442407,993.3410827177433
32,0.10383335934689014,1.0735751026533717,9.964278827589284,8.68076032796396,20.483642464534118,29.876387895078942,150.80896776968635,122.92553325374686,983.6504416481425,1002.4731842209445
33,0.18288411368379676,0.7382295408760347,8.604916759113143,9.963937293617324,14.053297675926537,26.188252646529527,136.28514446106013,137.9092645059169,1024.777744915835,989.2024800367742
34,0.08732058665161295,1.096434946910411,10.513941496388226,8.967312665196129,17.272238587481148,16.27121989730091,144.2407667272117,69.71148893370882,1003.329626282249,988.5973659659667
35,-0.13327624730540968,1.4983199593285472,9.594847306611433,10.065173943797573,19.124647637853567,19.035444912693293,165.84699898982697,81.08662718003737,997.4725516399354,998.873584483444
36,0.11028967365146508,0.376617651563551,10.912419726494644,8.411917244470525,14.900394333766112,20.638050130910102,153.1803195458123,112.76538658874769,1028.318635153087,998.6079250195096
37,0.20227035775908436,1.2878180061860012,9.722963920361048,9.961678952161346,16.38435985621124,30.063424701998272,175.31906397749506,93.51823124104486,1014.9938361520807,1016.1294705401233
38,-0.10186290695470011,1.0344081526505813,9.41600016781743,9.958224356305408,20.7526225106276,26.545063840329075,170.3549760837576,135.03850118597376,1016.2109592019407,997.8538362521765
39,0.06868358776741204,0.99836634316261,9.796659449203403,9.846617204546758,17.18737982130971,29.797528910634586,164.79673819827573,97.81742589586797,980.720936745759,993.6880520821269
40,0.053874272466666984,0.6233003088224676,10.71740194605789,8.07449543040591,18.391873029394553,31.527422170288233,167.09677766093424,121.55098900535445,1004.1224925597257,987.5070971668135
41,0.0006775976048595633,1.4678559879133077,9.037641343153062,9.293357501038162,20.483134807056306,30.325210231230887,189.89812039437982,97.31500488379267,994.4425601837694,1017.0772930136643
42,-0.021035518368160543,0.3173537503717582,10.528559508367742,9.650560088923074,18.339100394137375,24.961464064053224,174.78444022855803,70.25003246326422,1025.5347624729238,1018.6111738973484
43,0.053801638321419834,-0.901416959554475,11.237624378838367,9.909271891861472,19.637385127931772,21.596860562105682,170.24249061143718,95.0937228469798,1025.729932399836,1008.8240583851375
44,-0.028028185500458987,0.31403333954984475,9.689344348008284,9.869010219147238,14.248037711209305,24.058195207981946,166.10200434773571,115.23349535076345,1018.9890004578385,1009.5600400814153
45,0.16779697899069448,1.2192337137538722,9.890998275778164,8.870373140559263,19.112956103220295,24.789668227520725,158.81531596619885,110.75623610408937,1039.8946096725763,1017.1704749746144
46,-0.032484401013474294,-0.9945874118434227,10.76711933413741,9.35781809901053,21.18397006434172,21.051748400625478,165.36745705539818,146.42690443960285,1017.3842200227656,1002.1439803904152
47,-0.156889805222134,1.6959808230550153,10.168417722562593,8.295786866678226,21.462518870995698,19.684813421212,170.57829481503222,60.23651105264047,1017.9136858744541,984.7153909447903
48,-0.016026825154309414,0.5307968617627808,9.816054743527102,9.536275361399092,21.77012727929133,25.4421227949937,164.89124815044312,114.52198399561632,1024.9661138704164,987.8724881779702
49,0.1805291823385081,1.6462936595206366,11.03077904574005,9.511003092248343,21.333892777831895,29.539997504365424,139.305677964704,121.89859071487089,1035.8107469165354,991.3049288334491
50,0.10947511632387244,0.30474007443445406,10.283571161375601,9.120427768592956,15.579730202028223,31.359132133499408,159.3215597972978,101.1222816318584,988.13668689465,1015.1971751766016
51,-0.13302519944883293,2.1012966283778525,11.287386301614267,10.028190303651787,19.98606342162587,28.269422234866767,161.7363201801396,124.4106515042181,989.3448270412293,1007.7430597448865
52,-0.04455881661318395,-0.9100029459286204,10.979166634709747,10.00940203477972,18.49183431472462,29.523073307760512,141.03547043235895,142.21960474965474,997.638805212323,1003.7072726467813
53,-0.02567540981113925,0.7546964799431329,11.629771889417043,9.108848434862702,18.190501355303127,22.807389986983985,151.1974051678222,73.65742972235519,996.7516250548474,1007.9968260053128
54,-0.1711768854825214,2.1692581807948796,9.186704096155843,9.037085943994294,15.842345526922802,20.277625977736232,134.93939739971003,88.78690320471544,1021.1102234379946,997.0288206624418
55,0.018146005486344877,0.6725887764858824,10.539336148636473,10.498181512843187,18.565236442691532,23.012183104632037,142.1780596999059,85.19567346629921,985.4113681535702,982.1511793530879
56,0.08139361286019133,-0.05024088942494093,10.600256908571113,9.56800248862156,23.248562636424097,20.772122889731147,119.14155487068734,107.85533186498502,1030.0364693171523,1007.7178798421851
57,0.13838175287951485,0.9799305852713243,10.808529704135182,9.581015071966915,23.44159261048803,22.016798346808386,100.65933983949296,97.63528249906595,1018.8854140848913,1010.540109982474
58,-0.004721350485138426,-0.049708564741218986,10.075419115784607,8.034880617871297,19.813314447218012,17.24060476303191,105.44110606039439,39.670060966714544,1020.9929688570759,992.4138621755632
59,-0.06100550209205825,-0.6509800875376743,11.296449748555334,9.372248246564158,22.056694023958958,32.784462447140825,108.21902517881341,135.58211326349937,1014.023606675469,989.6490912211132
60,0.02603837043143445,-0.4419845282595145,9.06898210360156,9.114540049006226,22.184808912712967,33.86739820985791,91.39591735046538,85.41336377060452,984.2880607639224,997.3490132684881
61,-0.07306458428818567,-0.8960224192287838,8.864583471942694,8.653742599299333,22.34627865094708,33.67364265520382,100.524365736895,118.89835823564817,1005.4817541430053,1014.4646378146344
62,0.04774551382747114,-1.483143994220623,10.130575260844914,8.166419529202637,16.19262501562414,18.766416725532665,104.39664310657955,116.51123978051275,992.4505357696909,1011.7362169140671
63,0.23095429136339551,1.2532787173040179,10.375343054645871,8.45398433031757,15.324474996647407,17.292545071711302,104.87791386070774,85.68465875126168,990.8074953332682,1004.5608975196071
64,-0.10882271858216326,-0.25613335821538463,9.849204603534242,7.7586655870764485,17.677528865809986,21.431051540402713,105.40491788088453,96.57075507658321,1021.7716514118044,1022.1508861232089
65,-0.10057415488511892,0.4472905925504923,9.826305191431677,9.596634776374053,18.02859947670504,14.324099795150888,115.45515449324128,95.74043426189539,994.0401530022875,1010.0237182742818
66,0.13036522678845636,-0.760034952557664,9.912997153554047,9.78461187110071,15.62744949613156,21.262108825513998,100.4910127729215,90.5379428061716,1020.0383138547735,1011.4416415442947
67,-0.0034927283380248213,-0.22755109530414042,10.792636833846705,9.10809050821056,15.692734908357872,28.533108826578,105.76738787556066,92.93212182386158,1021.6248371264107,1001.7559822906571
68,0.05134199980054943,0.13485907504311956,10.954308968859184,9.297139440660576,16.53571553236006,21.92591681337843,97.31014951314678,131.95876087432228,1033.0482433478985,1018.2384384338394
69,-0.12061152092334429,-0.04425491366256659,10.365911055334522,10.208831266852735,19.062088985894388,24.236658278045905,95.87966392030282,65.16884366645819,974.8921766767744,1003.6437548750989
70,-0.20732659498735462,-0.22230193544693672,10.332069864582184,8.202924683656672,18.700500303235234,36.43756093869054,107.51538804553603,117.67729669904195,1024.6442326990434,1013.4526455211808
71,0.02483987746543151,-1.6678520072746015,10.706535271697337,9.099533725179125,15.434892332162581,20.345829999821667,105.32457354184241,105.46820767392967,986.9517967619884,1030.42982087865
72,0.17814524673278403,0.3059599398929993,9.958507079283846,7.798432478521976,19.02795224246501,26.88919054125357,82.37148278126416,110.95868894022124,977.9206470934693,1014.1912235037589
73,0.057248381887032664,0.9616894953131587,10.646277812184232,9.55224175519,19.198934087470818,24.60408281138513,95.42120049485354,104.9249953128765,1021.3378984705002,1018.974764488253
74,-0.04939794406189387,-1.2648489508472034,10.100664587846156,9.793158562967127,15.343901698865178,22.04770838806675,80.35982072375123,85.28538879041619,1048.2387064999743,1009.5900126575013
75,0.01874109030942044,-0.17561995840162323,10.231967356315014,9.434608693947652,13.902604125064594,12.625609291979856,83.24788254306998,102.43390553742314,999.4127731062116,1001.9848321162248
76,0.10093839909121977,-0.05999004852569924,10.736731293694412,8.747138030865056,17.39019677806186,22.12628439225268,76.7305921908664,132.39074446957972,1031.7274024495464,993.4418062029821
77,-0.11541516193525392,0.14053832412974437,9.699946201354754,8.679699533460132,18.056211443913497,21.19612912927043,101.1833305370564,102.05853999142732,1020.7082683311555,1013.9771586894956
78,-0.02336168090760696,-0.8182087813759076,10.500514353372338,9.922173511026061,15.804397508387002,28.971137431588986,94.6021438808681,125.73090418699108,1006.8801284196905,996.792262881543
79,0.020711243871458344,0.4951639650137584,10.757123376632386,7.365190569419038,16.24583386020774,27.243503395370187,91.66249352710227,88.84903398156895,1026.5704693525188,1024.356609453763
80,-0.05389781835846346,-1.8846403749907468,10.330838498474852,10.020515932817466,16.48432694393796,24.460162543238336,114.5636364715709,102.00254162206173,1010.6720816768102,1026.693078803211
81,0.07920031037741561,1.199308160032104,9.96078934093874,8.688591830843373,19.472781081347183,29.842061454052644,100.55640654955094,99.15913677173072,1033.3147568455079,1033.0182045937413
82,-0.000954381628820178,-0.5113288733213299,10.075678767377768,8.23842563738773,17.067781466064176,20.173867077946536,94.1576112338409,99.47263635422807,1002.883511995512,1021.9467130233855
83,-0.039567436694466,1.0392054270877111,10.273974637766342,9.374372589953953,19.060040076344595,30.007468535908,120.95822522029033,46.7810293094161,988.4495104103078,1046.8424092375603
84,-0.1524063403482174,1.4079805497921885,9.802079239248753,9.63161667558129,18.27603162512283,29.71064479773912,96.05706327527685,108.3411745208565,1016.0809262466164,1037.9119743135395
85,0.007898781308877974,0.8879866926850024,10.0697378146373,10.210342671713367,18.715074581363414,8.093533700492001,129.50211702094288,101.39692514453711,996.7773445956864,1012.5669328250555
86,0.09951192663319858,-0.08144730365422065,12.40717202739451,7.893918019555077,17.500450420989733,21.122166699348643,132.13863601958525,116.71294855185067,1002.6934167246006,1023.5094310060249
87,0.11938062584835943,-0.16824846561777582,10.880727205396434,8.89810996908081,16.797764318524106,23.42424399730667,131.96638217218793,93.9866153596682,1025.660717013837,1007.3223109757582
88,0.04069417732501787,-0.05718662709203802,10.51478419006461,7.907978475196148,17.479716048219334,22.636022010021843,130.22167927274643,103.77602092345943,1011.8655986641456,1016.3135849864846
89,-0.16382364982177205,0.010744059879552306,11.061530625669105,6.820949055989326,19.018093116834514,25.34994020509957,133.87677749661813,102.76060122696265,991.0917925320872,1005.8269945735116
90,-0.017645482861247983,-1.2397396945066026,11.34837884199068,8.53259696230469,19.106847822047243,34.07834237893605,161.12637238415226,112.31936267854594,989.8020060040634,1010.5502014534737
91,-0.08879605216567804,-0.097280176983056,10.900924920904686,7.788978642130758,18.05436604524851,25.870645380977187,177.6384621235826,85.05316120645773,1045.7588715314114,1021.0015086098732
92,0.0629711872773148,0.007182227816899908,9.579395685337769,8.040848175004541,18.532199387816085,32.962675461955506,179.71526720676923,58.107249840244016,1014.2445529791552,1020.0229316683816
93,0.06634280997539996,0.32854089667718744,11.206447847593447,8.034705562025737,17.256099060884836,25.441695676932728,168.33289021677672,126.1023438303783,1018.7255758638108,1032.9035411966977
94,-0.08649550601173428,0.5651212624186948,9.458053003874971,8.435736128885235,20.61080849547169,29.25802617701071,165.5356201691107,112.57006514175521,1029.6346928134815,1021.5944786410643
95,-0.026562749629563117,-0.22849865954277232,11.112766696151983,8.9881116696036,22.256191025854427,17.20115989152507,183.5063423382473,115.19453559878572,1005.9079513747339,998.7936627640829
96,0.1621122867879341,-0.8409365128210982,10.47395840020214,10.790209686279843,14.899235023337312,14.241144874845517,172.6311399621366,77.94745954846967,1053.3831904169501,1036.4502355029865
97,0.027500743790712785,-0.650451145374027,11.287174610471212,10.171813967384347,14.036633093401296,13.831241585686174,161.53349595643445,85.57509736135431,1024.2687363030784,1013.9557007948601
98,-0.022493152671610717,0.08493442889081682,10.583907126076666,8.34632672944427,16.870599356631317,26.83595392803806,165.96520098777123,99.1165978693621,975.3344295354136,1024.5677779956711
99,0.1432575228972558,-0.6489735871696986,8.888475947538579,6.7249240644663,18.02931838426504,17.31571182090903,155.1480121487109,64.07924281298034,956.363141672241,1012.6628278311509
100,0.040247069187289174,-0.7901784575885268,9.38882337597882,10.968939570948827,23.97013665871125,28.774518756000678,158.59675117078723,99.98854172826994,996.5812267907427,1017.4877502076702
101,0.010950907956619224,0.2540257569860097,10.014698463173263,9.796736847935376,14.565054424203506,25.829831635349493,158.74364002096436,92.85529801366629,1016.6955831156837,1012.525012635142
102,0.04990575959650329,0.7385356109365091,11.118129396038432,8.781722720813917,20.365460355039694,27.736515002240132,165.02959780535554,49.919776251957664,1041.7168835843943,1020.391310434206
103,-0.009688500024884182,0.15453343634647893,10.307166932025021,8.331276388367346,15.232949204901182,23.52474512998763,167.51259402839707,95.09721255174574,1053.4900666973494,1003.6474279167446
104,0.13335666761809506,0.08615529643541583,10.14784163353697,8.141970315074438,21.4536249446428,19.106368400467396,160.74474741181626,88.43769802553751,1004.5711138402479,1013.4470540353669
105,-0.21280830656243196,0.7471834953710367,10.886745338038711,8.591480742082963,17.555218963670974,26.02220443518545,172.35858527393847,79.45383712438891,1030.539136180154,1007.8111467036703
106,-0.03213471451809863,0.49373017386948426,10.426247925368681,8.575498241428749,15.57986012970424,21.725015104281127,149.5011365799105,109.4739247240638,1019.2413891232667,1014.2634135787772
107,-0.022048098942491975,0.025652918233731968,10.686686545412226,7.609718678527588,17.86963883183642,22.865069736268065,172.50335328571396,71.7647993785879,1017.3659209987193,1010.4326756413732
108,-0.11803344010044266,1.352438794091483,10.146367098113005,9.483476648598286,20.165311079312225,26.06334017176936,153.5039154881274,90.5553465911375,1008.6969073657598,1029.7439071905408
