24, 1, 0.9308029413223267, 0, 0, 0, 0
17, 1, 0.93565833568573, 0, 0, 0, 0
0, 1, 0.9602305293083191, 0, 0, 0, 0
9, 1, 0.9729502201080322, 0, 0, 0, 0
20, 1, 0.9789506196975708, 0, 0, 0, 0
16, 1, 0.9360327124595642, 0, 0, 0, 0
11, 1, 0.9517213106155396, 0, 0, 0, 0
3, 1, 0.9280182123184204, 0, 0, 0, 0
15, 1, 0.9407486915588379, 0, 0, 0, 0
13, 1, 0.9098598957061768, 0, 0, 0, 0
19, 1, 0.9425864815711975, 0, 0, 0, 0
29, 1, 0.9272446036338806, 0, 0, 0, 0
2, 1, 0.9445313811302185, 0, 0, 0, 0
7, 1, 0.9747622013092041, 0, 0, 0, 0
28, 1, 0.9477652907371521, 0, 0, 0, 0
18, 1, 0.9765887260437012, 0, 0, 0, 0
23, 1, 0.9657433032989502, 0, 0, 0, 0
26, 1, 0.9637273550033569, 0, 0, 0, 0
10, 1, 0.9195038080215454, 0, 0, 0, 0
22, 1, 0.9532718062400818, 0, 0, 0, 0
5, 1, 0.9603973627090454, 0, 0, 0, 0
1, 1, 0.9557687640190125, 0, 0, 0, 0
8, 1, 0.9221652150154114, 0, 0, 0, 0
4, 1, 0.9601951837539673, 0, 0, 0, 0
14, 1, 0.9504677653312683, 0, 0, 0, 0
6, 1, 0.9360984563827515, 0, 0, 0, 0
12, 1, 0.9388580322265625, 0, 0, 0, 0
21, 1, 0.9664497375488281, 0, 0, 0, 0
27, 1, 0.9695512056350708, 0, 0, 0, 0
25, 1, 0.9662507772445679, 0, 0, 0, 0
3, 2, 0.9725039005279541, 0, 0, 0, 0
4, 2, 0.9618481993675232, 0, 0, 0, 0
19, 2, 0.9717268943786621, 0, 0, 0, 0
23, 2, 0.978947639465332, 0, 0, 0, 0
9, 2, 0.9509186148643494, 0, 0, 0, 0
17, 2, 0.9785979986190796, 0, 0, 0, 0
6, 2, 0.9704305529594421, 0, 0, 0, 0
15, 2, 0.9708334803581238, 0, 0, 0, 0
29, 2, 0.9812718033790588, 0, 0, 0, 0
12, 2, 0.969980776309967, 0, 0, 0, 0
2, 2, 0.9831098318099976, 0, 0, 0, 0
13, 2, 0.9583101272583008, 0, 0, 0, 0
24, 2, 0.9553365707397461, 0, 0, 0, 0
14, 2, 0.9632979035377502, 0, 0, 0, 0
11, 2, 1.0054587125778198, 0, 0, 0, 0
18, 2, 0.9588803648948669, 0, 0, 0, 0
