6, 1, 8.065944349547138, 0, 0, 0, 0
5, 1, 8.26548894346115, 0, 0, 0, 0
9, 1, 8.11083661764815, 0, 0, 0, 0
3, 1, 8.22987600768747, 0, 0, 0, 0
2, 1, 8.204339774469013, 0, 0, 0, 0
13, 1, 8.04942358080237, 0, 0, 0, 0
8, 1, 8.020188955391118, 0, 0, 0, 0
12, 1, 8.217092820955388, 0, 0, 0, 0
1, 1, 8.200304284835422, 0, 0, 0, 0
10, 1, 7.974863973516212, 0, 0, 0, 0
4, 1, 8.154730109953451, 0, 0, 0, 0
14, 1, 7.960211318245975, 0, 0, 0, 0
7, 1, 8.16886952720321, 0, 0, 0, 0
0, 1, 7.983801620073896, 0, 0, 0, 0
11, 1, 8.143948055022387, 0, 0, 0, 0
0, 2, 7.877517694002779, 0, 0, 0, 0
12, 2, 8.067227967753636, 0, 0, 0, 0
4, 2, 7.9226454824602275, 0, 0, 0, 0
7, 2, 7.942368385616545, 0, 0, 0, 0
2, 2, 8.080138643174571, 0, 0, 0, 0
10, 2, 8.596115694781746, 0, 0, 0, 0
14, 2, 7.842170663492093, 0, 0, 0, 0
13, 2, 8.288835634885436, 0, 0, 0, 0
6, 2, 8.115877793312725, 0, 0, 0, 0
5, 2, 7.7719777447630225, 0, 0, 0, 0
9, 2, 7.988044056272988, 0, 0, 0, 0
11, 2, 8.204174771385315, 0, 0, 0, 0
3, 2, 8.25632555278873, 0, 0, 0, 0
8, 2, 8.36221459257974, 0, 0, 0, 0
1, 2, 8.46514936879694, 0, 0, 0, 0
6, 3, 8.004277672595348, 0, 0, 0, 0
2, 3, 8.085162887766947, 0, 0, 0, 0
0, 3, 8.299146099075251, 0, 0, 0, 0
9, 3, 7.904806462868014, 0, 0, 0, 0
4, 3, 8.031805694945072, 0, 0, 0, 0
10, 3, 8.23126570851354, 0, 0, 0, 0
5, 3, 8.205936414505468, 0, 0, 0, 0
13, 3, 8.34766268081951, 0, 0, 0, 0
11, 3, 7.985338452634743, 0, 0, 0, 0
8, 3, 8.269987254507258, 0, 0, 0, 0
12, 3, 7.980599630946964, 0, 0, 0, 0
1, 3, 7.588950343268023, 0, 0, 0, 0
3, 3, 7.820763298742801, 0, 0, 0, 0
14, 3, 8.150207597221426, 0, 0, 0, 0
7, 3, 7.413063804496264, 0, 0, 0, 0
13, 4, 8.494026799674357, 1.0809629951780932, 1, 0, 0
10, 4, 7.9508810650758805, 0.537817260579617, 1, 0, 0
7, 4, 8.07802261679218, 0.6649588122959171, 1, 0, 0
14, 4, 8.040111792852901, 0.6270479883566376, 1, 0, 0
4, 4, 7.519449167038766, 0.1063853625425022, 1, 0, 0
8, 4, 8.196970737840575, 0.7839069333443112, 1, 0, 0
2, 4, 7.408053100884284, 0.11139606615448194, 0, 0, 0
12, 4, 7.8572018896213605, 0.44914878873707664, 1, 0, 0
11, 4, 7.433623013182203, 0.02556991229791894, 1, 0, 0
9, 4, 8.054408017552067, 0.6207850043698642, 1, 0, 0
6, 4, 8.076948491210077, 0.02254047365800993, 1, 0, 0
5, 4, 8.466376372937997, 0.3894278817279204, 1, 0, 0
0, 4, 7.757635257160686, 0.7087411157773111, 0, 0, 0
3, 4, 7.985118972200184, 0.22748371503949816, 1, 0, 0
1, 4, 7.960424831686695, 0.02469414051348906, 0, 0, 0
0, 5, 7.851358140903166, 0.10906669078353026, 0, 0, 1
6, 5, 8.141382085044084, 0.29002394414091714, 1, 0, 0
10, 5, 8.588421645325637, 0.73706350442247, 1, 0, 0
5, 5, 7.8954793973427755, 0.6929422479828631, 0, 0, 0
3, 5, 7.757736705291778, 0.8306849400338603, 0, 0, 0
13, 5, 8.522910030137254, 0.7651733248454757, 1, 0, 0
8, 5, 8.226929422407052, 0.46919271711527344, 0, 0, 1
7, 5, 8.203262999166189, 0.3196470309710655, 0, 0, 1
11, 5, 8.32670085800141, 0.12343785883522074, 1, 0, 0
12, 5, 8.155358599336108, 0.17134225866530173, 0, 0, 1
1, 5, 7.720989152616571, 0.43436944671953626, 0, 0, 0
